user_id,experiment_group,conversion,revenue,date,device,country,age,session_duration
user_05215,control,0.0,51.48,2024-04-24,desktop,USA,56.0,429
user_05722,treatment,2.0,172.27,,desktop,US,52.0,171
user_04725,control,1.0,33.54,,tablet,United Kingdom,62.0,263
user_07786,treatment,1.0,143.33,,mobile,USA,45.0,48
user_08651,treatment,1.0,172.27,,tablet,United Kingdom,21.0,239
user_01139,treatment,1.0,123.08,,mobile,US,61.0,-91
user_02510,control,0.0,192.24,,mobile,United Kingdom,53.0,0
user_06127,control,0.0,"493,45",2024-07-26,mobile,UK,56.0,540
user_00246,treatment,1.0,135.29,,desktop,India,62.0,439
user_06651,treatment,0.0,$181.99,2024-11-16,tablet,United Kingdom,48.0,521
user_01692,treatment,1.0,120.32,,tablet,UK,21.0,0
user_05158,treatment,0.0,187.79,,mobile,US,47.0,171
user_00296,control,0.0,38.38,2024-06-12,desktop,IN,44.0,0
user_00475,control,1.0,152.85,,desktop,United States,42.0,131
user_04718,control,1.0,94.94,2024-12-23,tablet,IN,35.0,136
user_08316,test,1.0,40.09,,desktop,United Kingdom,44.0,339
user_05597,control,0.0,-28.26,,tablet,USA,63.0,298
user_04042,treatment,0.0,20.64,,desktop,United States,31.0,0
user_04793,control,0.0,172.27,2024-10-11,mobile,US,49.0,291
user_05969,control,1.0,172.27,,android,US,28.0,144
user_03158,control,1.0,160.09,2024-04-02,tablet,US,50.0,483
user_00652,treatment,1.0,125.24,2024-09-17,tablet,India,50.0,488
user_01370,control,0.0,40.18,,desktop,United States,52.0,319
user_02204,test,0.0,27972.71,,tablet,United Kingdom,61.0,-26
user_03864,control,1.0,114.36,2024-04-20,android,United States,57.0,0
user_02304,control,1.0,121.46,,desktop,US,44.0,376
user_02299,control,0.0,133.51,,tablet,US,47.0,-17
user_05438,treatment,1.0,136.22,2024-01-31,desktop,IN,43.0,155
user_02787,test,0.0,76.73,2024-08-24,desktop,US,25.0,334
user_06390,treatment,1.0,$25.85,2024-12-05,tablet,US,40.0,207
user_06888,control,0.0,15.34,,mobile,US,45.0,91
user_08277,control,0.0,-65.02,,tablet ,US,36.0,452
user_02142,treatment,1.0,-97.98,2024-11-24,mobile,US,55.0,279
user_03071,treatment,0.0,62.99,2024-04-02,android,US,42.0,-54
user_07637,control,1.0,49.16,,desktop,IN,23.0,366
user_00175,control,0.0,178.11,,tablet,India,50.0,-44
user_00821,control,0.0,172.27,,mobile,United States,27.0,57
user_03696,control,0.0,25.81,,mobile,United Kingdom,51.0,520
user_03736,control,0.0,70.09,2024-11-05,tablet,United States,52.0,380
user_00832,treatment,0.0,105.09,,mobile,US,64.0,176
user_05252,control,1.0,49.06,,tablet,US,18.0,0
user_00006,treatment,1.0,93.18,,desktop,US,23.0,0
user_04885,control,0.0,27.25,,tablet,US,55.0,528
user_08666,trt,1.0,51.96,2024-07-04,desktop,UK,50.0,326
user_08002,treatment,1.0,33.6,2024-12-28,mobile,India,34.0,479
user_06357,treatment,1.0,110.87,2024-04-03,mobile,IN,30.0,66
user_07350,treatment,1.0,-42.71,2024-07-25,mobile,USA,45.0,374
user_04287,treatment,0.0,58.12,,desktop,US,27.0,154
user_01764,treatment,1.0,58.18,,desktop,United Kingdom,37.0,30
user_06295,control,0.0,172.27,,mobile,United Kingdom,53.0,140
user_02214,control,0.0,$15.91,,mobile,US,30.0,459
user_00467,treatment,0.0,18.65,2024-11-03,desktop,USA,21.0,-37
user_08442,treatment,1.0,182.52,,desktop,United Kingdom,36.0,599
user_08592,treatment,1.0,158.42,,tablet,US,55.0,340
user_02906,test,1.0,98.89,2024-01-05,iphone,IN,19.0,403
user_03118,treatment,0.0,98.3,,mobile,USA,24.0,0
user_03236,control,1.0,$18.76,,mobile,USA,59.0,486
user_02963,control,2.0,162.41,,mobile,US,45.0,235
user_06044,treatment,0.0,31.29,,mobile,USA,23.0,43
user_07652,control,0.0,79.77,,desktop,United Kingdom,61.0,36
user_03287,treatment,1.0,140.99,,desktop,USA,38.0,565
user_05759,treatment,0.0,64.23,,mobile,India,35.0,380
user_08407,control,1.0,174.64,,mobile,USA,29.0,-81
user_00201,treatment,0.0,14.57,2024-04-23,desktop,US,50.0,183
user_05430,control,2.0,29.68,2024-09-11,desktop,USA,58.0,72
user_00237,control,1.0,171.38,,desktop,USA,35.0,185
user_04384,treatment,1.0,128.59,,mobile,USA,55.0,-40
user_00205,treatment,0.0,123.38,,tablet,US,64.0,-94
user_07380,treatment,1.0,100.75,,desktop,United States,58.0,514
user_05197,control,1.0,87.68,,desktop,USA,28.0,570
user_06673,control,1.0,79.77,,mobile,USA,59.0,194
user_06528,treatment,1.0,75.84,,mobile,United Kingdom,21.0,-82
user_05168,treatment,2.0,21.62,,desktop,US,60.0,335
user_04971,control,1.0,148.3,,desktop,IN,50.0,273
user_00293,control,1.0,80.84,,mobile,India,44.0,481
user_05833,control,1.0,80.51,2024-04-21,desktop,United States,18.0,62
user_01895,control,1.0,92.69,,mobile,United Kingdom,62.0,294
user_06364,trt,1.0,143.15,,desktop,United Kingdom,30.0,120
user_00724,treatment,1.0,-93.74,,desktop,USA,49.0,385
user_02776,treatment,0.0,172.27,,desktop,US,65.0,356
user_00438,treatment,1.0,162.05,,desktop,US,45.0,256
user_03697,control,0.0,-81.08,,mobile,US,42.0,194
user_02747,treatment,1.0,178.09,,mobile,US,32.0,319
user_07250,treatment,1.0,149.03,,android,USA,27.0,110
user_04391,treatment,1.0,199.18,2024-09-21,mobile,IN,25.0,0
user_03061,control,0.0,10.91,,iphone,United Kingdom,23.0,153
user_00997,treatment,0.0,165.36,,desktop ,United States,41.0,446
user_05728,treatment,0.0,15.82,2024-09-18,mobile,United States,59.0,444
user_00773,control,0.0,126.7,,desktop,USA,31.0,270
user_00169,treatment,0.0,72.06,,tablet,US,55.0,161
user_06042,control,0.0,172.27,,desktop,UK,32.0,530
user_03337,control,1.0,191.77,,desktop,India,54.0,470
user_06081,control,0.0,86.62,2024-08-05,mobile,US,63.0,440
user_07503,control,2.0,195.3,,desktop,US,44.0,479
user_06562,treatment,0.0,88.86,,mobile,UK,42.0,237
user_05447,treatment,1.0,134.16,2024-02-27,desktop,United States,60.0,506
user_06676,control,0.0,172.27,,mobile,US,46.0,590
user_04032,treatment,2.0,127.58,,tablet,USA,43.0,367
user_01929,control,1.0,159.55,2024-06-29,mobile,United States,44.0,442
user_02790,control,0.0,156.98,2024-08-18,mobile,USA,65.0,275
user_00969,treatment,1.0,161.14,,tablet,USA,27.0,-85
user_05367,control,1.0,129.84,,mobile,US,26.0,0
user_07654,trt,1.0,172.27,,desktop ,UK,33.0,272
user_02208,test,0.0,"159,43",2024-08-19,tablet,United Kingdom,63.0,527
user_04512,treatment,1.0,127.67,,desktop,US,21.0,593
user_00095,trt,1.0,110.43,,tablet,US,42.0,367
user_00979,treatment,1.0,95.75,2024-01-13,mobile,US,19.0,114
user_08876,control,0.0,121.44,2024-08-31,tablet,USA,58.0,43
user_05099,treatment,1.0,73.64,2024-03-19,desktop,USA,51.0,330
user_04154,control,0.0,-88.9,,desktop,IN,42.0,406
user_01407,control,1.0,86.43,2024-01-16,desktop,United Kingdom,41.0,477
user_04623,control,0.0,93.86,,desktop,India,22.0,353
user_01495,treatment,2.0,38.04,,mobile,UK,63.0,246
user_01070,treatment,1.0,88.93,2024-12-30,android,UK,61.0,-45
user_08214,control,0.0,100.95,,desktop,IN,41.0,475
user_08605,treatment,1.0,94.64,2024-10-01,mobile,United States,24.0,478
user_08235,treatment,1.0,35.58,2024-03-19,mobile,USA,33.0,172
user_00860,control,1.0,41.47,,tablet,US,34.0,151
user_00486,control,1.0,21.5,2024-10-28,desktop,UK,22.0,564
user_05003,treatment,0.0,136.34,,iphone,US,62.0,302
user_05119,treatment,0.0,143.45,,desktop,US,20.0,386
user_05859,control,1.0,172.27,2024-05-11,iphone,India,27.0,141
user_07035,treatment,0.0,90.23,2024-09-09,desktop,India,48.0,259
user_04291,control,1.0,50.31,,tablet,United Kingdom,21.0,0
user_05911,control,2.0,118.71,,desktop,India,37.0,225
user_04940,trt,0.0,89.17,,desktop,USA,65.0,193
user_06557,control,0.0,38.03,2024-06-18,mobile,USA,62.0,341
user_08136,treatment,0.0,85.06,,desktop,India,33.0,149
user_04689,treatment,1.0,$193.18,,android,United Kingdom,61.0,271
user_02335,treatment,0.0,172.27,,tablet,US,42.0,579
user_01031,treatment,1.0,133.64,,mobile,USA,20.0,252
user_06821,control,1.0,-23.74,,tablet,United Kingdom,57.0,-31
user_08186,control,1.0,123.69,,mobile,US,63.0,481
user_00207,control,1.0,26.86,,tablet,USA,60.0,-61
user_07021,treatment,0.0,58.96,,mobile,USA,42.0,597
user_00680,control,1.0,42.43,,mobile,USA,62.0,371
user_07290,treatment,0.0,85.53,,mobile,US,18.0,119
user_05395,trt,0.0,175.99,,mobile,US,65.0,406
user_07812,treatment,0.0,90.3,,mobile,US,57.0,346
user_06646,treatment,0.0,172.27,,desktop,India,29.0,372
user_05529,treatment,0.0,64.63,,mobile,United States,18.0,151
user_07928,treatment,2.0,175.18,,mobile,IN,47.0,104
user_05444,treatment,0.0,114.53,2024-11-21,desktop,US,40.0,246
user_01053,control,0.0,115.63,,mobile,United Kingdom,45.0,141
user_04196,treatment,0.0,172.27,2024-07-15,tablet,USA,65.0,592
user_01527,control,0.0,74.11,,mobile,USA,25.0,500
user_08680,treatment,0.0,109.02,,iphone,US,42.0,38
user_04023,treatment,1.0,31.85,,desktop,India,49.0,110
user_05755,control,0.0,24.76,,desktop,United Kingdom,23.0,188
user_05383,treatment,1.0,125.44,,mobile,India,62.0,309
user_08021,control,1.0,25.84,,iphone,US,28.0,0
user_03509,treatment,0.0,55.48,2024-08-25,desktop,US,64.0,219
user_04671,control,1.0,56.13,,tablet,US,11.0,168
user_07122,treatment,0.0,19.43,2024-04-09,mobile,US,32.0,412
user_03792,treatment,0.0,22.13,,desktop,US,42.0,320
user_03685,control,1.0,116.93,,tablet,India,48.0,141
user_06733,control,0.0,130.39,,desktop,USA,41.0,554
user_00536,control,1.0,110.98,,mobile,UK,43.0,487
user_02513,trt,1.0,12.11,,desktop,India,25.0,-65
user_08962,control,1.0,174.38,,desktop,US,64.0,535
user_05570,treatment,1.0,55.24,,iphone,USA,43.0,103
user_02729,control,1.0,136.28,,mobile,United Kingdom,57.0,411
user_00938,control,0.0,107.52,,desktop,US,23.0,263
user_08449,treatment,0.0,115.04,,desktop,USA,56.0,124
user_00989,control,1.0,61.75,,mobile,India,60.0,297
user_00599,control,0.0,110.84,,desktop,United Kingdom,64.0,296
user_07361,control,1.0,182.83,,mobile,United Kingdom,51.0,416
user_05467,treatment,0.0,16.43,,mobile,US,19.0,304
user_05895,control,1.0,172.27,,mobile,USA,40.0,487
user_04699,treatment,0.0,65.0,,mobile,IN,30.0,228
user_04908,control,1.0,59.43,2024-01-28,tablet,United States,27.0,-15
user_04259,control,0.0,105.11,,desktop,US,22.0,295
user_08957,treatment,1.0,162.14,,mobile,IN,64.0,443
user_06803,control,0.0,172.27,,desktop,United States,64.0,436
user_08265,control,1.0,156.81,,mobile,IN,24.0,231
user_03038,treatment,0.0,11.39,2024-09-13,mobile,USA,60.0,547
user_06512,treatment,2.0,197.68,,desktop,India,18.0,480
user_02985,control,1.0,43.19,2024-09-21,desktop,IN,60.0,262
user_03767,trt,1.0,142.4,2024-06-28,desktop,USA,42.0,450
user_02212,treatment,1.0,64.1,2024-08-06,mobile,US,53.0,503
user_01729,trt,1.0,29.64,,iphone,IN,26.0,460
user_02771,treatment,1.0,191.99,,desktop,IN,63.0,277
user_07483,control,0.0,139.83,,tablet,United Kingdom,46.0,361
user_00812,treatment,1.0,$22.19,,desktop,United States,37.0,197
user_07614,control,1.0,172.27,,mobile,IN,60.0,482
user_02876,control,0.0,138.9,2024-10-05,mobile,IN,28.0,291
user_03938,control,1.0,122.05,,tablet,IN,30.0,0
user_07909,treatment,0.0,43.09,,mobile,United States,28.0,138
user_01156,treatment,1.0,122.98,,android,US,45.0,310
user_00047,control,0.0,$193.73,2024-07-16,tablet,USA,32.0,-49
user_05547,control,0.0,"915,73",,desktop,US,19.0,198
user_03990,control,0.0,57.61,2024-05-22,desktop,USA,25.0,597
user_00123,control,1.0,24.58,,mobile,US,33.0,276
user_05718,control,1.0,68.92,,tablet,India,55.0,179
user_00682,control,0.0,25.01,2024-09-27,mobile,US,58.0,473
user_05653,treatment,1.0,174.55,,mobile,USA,26.0,111
user_00071,control,1.0,91.92,2024-07-25,desktop,US,42.0,346
user_05299,control,0.0,185.66,,mobile,USA,58.0,106
user_06376,control,0.0,41.15,2024-06-10,mobile,United States,54.0,519
user_00519,control,0.0,46.11,,desktop,United Kingdom,37.0,297
user_07809,control,1.0,97.28,,desktop,US,55.0,335
user_00999,treatment,1.0,73.88,2024-06-01,desktop,USA,53.0,67
user_00278,treatment,1.0,112.31,2024-10-14,desktop,United Kingdom,51.0,589
user_08187,treatment,0.0,60.36,,desktop,UK,61.0,372
user_01723,control,0.0,182.63,,desktop,United States,51.0,382
user_05631,control,1.0,-69.56,,desktop,UK,42.0,314
user_07975,control,1.0,-12.42,2024-01-15,desktop,USA,42.0,514
user_04851,treatment,0.0,65.8,,mobile,UK,42.0,-57
user_00133,control,1.0,60.97,2024-01-22,tablet,USA,48.0,87
user_08715,treatment,0.0,75.5,,android,UK,53.0,327
user_05499,treatment,0.0,63.68,2024-11-09,tablet,India,42.0,447
user_04625,treatment,1.0,179.33,,mobile,US,23.0,0
user_01835,control,1.0,168.94,,tablet,USA,23.0,56
user_02343,treatment,0.0,127.97,,mobile,IN,30.0,571
user_05867,treatment,0.0,198.63,2024-07-30,mobile ,United States,55.0,414
user_04769,treatment,0.0,104.58,,desktop,US,52.0,598
user_00511,treatment,1.0,163.11,,desktop,United States,32.0,390
user_08894,treatment,1.0,58.99,2024-09-22,mobile,USA,61.0,335
user_01245,control,0.0,157.42,,mobile,India,54.0,297
user_05246,treatment,1.0,-58.56,,mobile,UK,50.0,109
user_01992,treatment,1.0,131.44,,desktop,IN,39.0,416
user_04195,trt,1.0,185.45,,mobile,IN,30.0,591
user_08937,control,0.0,47.42,,desktop,UK,27.0,512
user_07264,trt,0.0,172.27,,desktop,USA,22.0,541
user_07565,control,0.0,168.61,,desktop,UK,35.0,479
user_00611,control,0.0,172.27,,desktop,USA,53.0,304
user_02706,control,1.0,"208,76",2024-05-18,mobile ,United States,20.0,-55
user_00500,control,0.0,129.16,2024-04-10,tablet,US,42.0,42
user_07289,control,0.0,28.26,,desktop,USA,39.0,51
user_04417,control,0.0,88.34,,mobile ,USA,65.0,-66
user_04606,treatment,1.0,172.27,,tablet,IN,57.0,81
user_00221,treatment,0.0,137.52,,desktop,US,39.0,573
user_01104,treatment,0.0,142.05,,mobile,United States,18.0,268
user_04663,control,1.0,85.18,2024-06-08,desktop,India,64.0,501
user_03959,treatment,2.0,62.72,,iphone,UK,55.0,0
user_05949,control,0.0,-66.06,2024-06-20,desktop,United Kingdom,59.0,103
user_06592,control,0.0,-52.19,,mobile,US,18.0,143
user_08770,treatment,0.0,41.3,,desktop,US,28.0,419
user_04742,control,1.0,110.82,2024-04-10,mobile,United Kingdom,24.0,446
user_00081,control,1.0,190.77,2024-03-23,desktop,United States,42.0,0
user_02688,control,1.0,154.45,,desktop,US,56.0,545
user_00502,control,0.0,183.94,2024-12-31,tablet,UK,58.0,528
user_06061,control,1.0,50.79,,tablet,USA,65.0,411
user_07663,treatment,1.0,10.94,,tablet,US,35.0,420
user_04636,treatment,1.0,34.22,,mobile ,IN,40.0,519
user_00720,treatment,1.0,197.91,,tablet,United States,57.0,205
user_03212,control,0.0,178.62,2024-04-01,desktop,USA,56.0,374
user_02337,treatment,1.0,190.81,,tablet,US,44.0,78
user_00554,control,0.0,89.99,2024-05-05,desktop,IN,57.0,226
user_03349,control,1.0,23.87,,desktop,IN,63.0,385
user_04329,control,0.0,43.76,,mobile,India,63.0,294
user_04913,control,0.0,140.64,,mobile,USA,59.0,529
user_04389,trt,1.0,133.29,2024-05-02,mobile,India,21.0,398
user_01765,control,1.0,172.27,,desktop,United States,29.0,534
user_07858,treatment,1.0,15.08,,desktop,USA,23.0,591
user_06323,control,1.0,140.42,2024-07-21,iphone,United Kingdom,62.0,532
user_07482,control,1.0,184.05,,android,United Kingdom,18.0,459
user_03978,control,0.0,10.85,,mobile,US,34.0,-33
user_08382,control,0.0,124.97,2024-08-06,desktop,IN,26.0,447
user_03002,treatment,0.0,172.27,,desktop,USA,53.0,513
user_00262,control,0.0,188.2,2024-02-10,desktop,India,20.0,358
user_08734,control,1.0,198.91,,desktop,India,25.0,191
user_02479,trt,0.0,183.83,,desktop,US,90.0,452
user_03573,treatment,1.0,53.78,,tablet,India,35.0,496
user_04495,treatment,1.0,172.27,,android,United States,33.0,-82
user_00242,treatment,1.0,172.27,2024-06-07,tablet,IN,65.0,366
user_06057,treatment,1.0,157.16,2024-02-12,tablet,India,45.0,33
user_05648,control,0.0,156.08,,mobile,United Kingdom,55.0,455
user_01951,treatment,0.0,155.55,,mobile,US,19.0,48
user_05874,control,2.0,168.03,,mobile,USA,42.0,112
user_08364,treatment,0.0,106.9,,mobile,USA,58.0,369
user_06052,treatment,0.0,159.63,,mobile,USA,54.0,515
user_08600,control,1.0,52.33,2024-04-07,desktop,UK,30.0,175
user_06657,control,0.0,97.47,,desktop,USA,42.0,0
user_07863,control,1.0,150.68,,desktop,IN,41.0,448
user_02969,treatment,0.0,92.13,,tablet,United Kingdom,24.0,591
user_02445,treatment,0.0,70.06,,desktop,United Kingdom,56.0,-93
user_06517,trt,0.0,163.03,2024-08-31,desktop,India,55.0,262
user_00594,trt,1.0,172.27,,mobile,US,23.0,-69
user_00339,control,1.0,10.09,,desktop,United Kingdom,42.0,594
user_04590,treatment,1.0,36.95,,tablet,IN,55.0,413
user_01559,treatment,1.0,170.46,,desktop,United States,64.0,445
user_02615,control,0.0,161.96,,mobile,UK,42.0,176
user_00755,treatment,0.0,182.97,,mobile,USA,42.0,254
user_04269,test,1.0,39.3,2024-08-01,tablet,US,40.0,137
user_04236,control,1.0,96.14,,mobile,US,38.0,522
user_01755,control,1.0,122.17,2024-04-08,iphone,IN,32.0,556
user_05965,control,0.0,-96.51,,desktop,IN,25.0,318
user_01473,control,1.0,34.56,,tablet,India,47.0,34
user_02450,control,0.0,86.62,,desktop,USA,36.0,408
user_02724,control,1.0,"255,83",,tablet ,US,59.0,588
user_00675,control,1.0,79.06,,tablet,US,44.0,466
user_01426,treatment,0.0,172.27,,tablet,US,26.0,76
user_02742,control,1.0,89.06,2024-02-29,mobile,USA,24.0,0
user_03785,control,1.0,136.54,,mobile,US,18.0,0
user_01866,control,1.0,172.27,,desktop,United Kingdom,25.0,524
user_03892,control,1.0,179.0,,mobile,UK,40.0,547
user_00164,control,1.0,177.68,2024-02-01,tablet,IN,45.0,0
user_01429,treatment,1.0,172.35,2024-06-05,mobile,IN,38.0,315
user_08562,control,1.0,38.23,,tablet,UK,48.0,587
user_00781,control,1.0,184.15,,mobile,IN,18.0,442
user_05751,control,0.0,109.55,,mobile,USA,42.0,555
user_02051,trt,1.0,24.74,2024-04-08,mobile,US,29.0,174
user_00029,control,0.0,170.98,2024-12-31,desktop,United States,26.0,256
user_02027,control,1.0,149.72,,desktop,India,45.0,-32
user_02215,treatment,0.0,"917,32",2024-12-06,iphone,US,50.0,-71
user_08494,control,0.0,26.53,,iphone,UK,23.0,105
user_07541,trt,0.0,67.12,,mobile,UK,48.0,269
user_07100,treatment,1.0,182.87,,desktop,India,40.0,425
user_02915,control,0.0,-85.87,,mobile,USA,47.0,189
user_04837,control,0.0,127.35,2024-03-17,mobile,UK,50.0,201
user_00948,treatment,2.0,57.03,2024-08-02,desktop,USA,26.0,482
user_05432,treatment,1.0,159.06,2024-03-13,desktop,USA,30.0,0
user_00681,treatment,2.0,$143.56,2024-04-18,mobile,United Kingdom,23.0,521
user_00042,treatment,1.0,164.65,,tablet,India,65.0,375
user_05956,treatment,1.0,89.27,,mobile,US,28.0,597
user_07560,control,1.0,75.42,,tablet,United States,30.0,463
user_07140,control,1.0,49.49,2024-10-11,mobile,UK,32.0,73
user_07017,control,0.0,82.83,,mobile,US,54.0,-51
user_00024,trt,0.0,"866,21",2024-04-26,mobile,IN,43.0,212
user_05350,control,0.0,182.37,,iphone,USA,62.0,428
user_00782,treatment,0.0,26.21,,mobile,IN,23.0,511
user_03213,treatment,0.0,15.52,2024-03-02,mobile,IN,24.0,410
user_00498,trt,1.0,117.82,2024-09-09,mobile,United States,51.0,153
user_07554,treatment,1.0,121.53,,desktop,United Kingdom,48.0,-27
user_06764,treatment,1.0,84.81,,tablet,United Kingdom,21.0,455
user_02855,control,2.0,173.45,2024-04-16,tablet,United States,28.0,468
user_00347,control,1.0,176.34,,iphone,IN,62.0,177
user_00558,treatment,1.0,81.2,,tablet,India,48.0,137
user_00712,control,1.0,22.04,,iphone,USA,35.0,538
user_02019,control,0.0,26.5,,mobile,US,45.0,0
user_00187,treatment,1.0,$30.33,2024-05-11,tablet,USA,42.0,191
user_01216,control,0.0,-40.69,,mobile,India,55.0,162
user_01815,control,1.0,156.79,,mobile,USA,41.0,256
user_05273,control,1.0,188.82,,tablet,United Kingdom,53.0,-18
user_05287,control,1.0,172.27,,mobile,US,55.0,84
user_02456,control,0.0,128.52,,mobile,US,33.0,290
user_06305,treatment,1.0,76.3,,tablet,US,21.0,394
user_08776,control,1.0,161.98,2024-12-10,desktop,India,42.0,-70
user_04115,treatment,1.0,142.05,2024-05-23,tablet,USA,50.0,300
user_06299,control,1.0,188.89,,android,USA,42.0,292
user_04491,control,0.0,$25.07,,desktop,United Kingdom,39.0,393
user_01264,treatment,1.0,154.79,2024-08-30,desktop,UK,55.0,597
user_00933,trt,1.0,-45.59,2024-07-26,mobile,US,34.0,139
user_02866,control,1.0,71.32,2024-09-14,tablet,US,20.0,227
user_07571,treatment,1.0,156.22,2024-08-27,mobile,United Kingdom,19.0,240
user_05928,test,0.0,82.78,,tablet,USA,33.0,417
user_07398,treatment,1.0,181.82,,tablet,India,65.0,446
user_08747,control,2.0,58.1,,tablet,US,59.0,368
user_00376,treatment,0.0,64.0,,desktop,US,48.0,284
user_07992,control,0.0,69.35,,desktop,US,45.0,0
user_05465,treatment,1.0,51.66,2024-07-11,mobile,UK,42.0,365
user_06349,control,1.0,15.09,2024-06-08,desktop,IN,34.0,559
user_00484,trt,0.0,103.58,,tablet,US,33.0,-74
user_04123,treatment,1.0,13.95,2024-01-16,mobile,US,51.0,106
user_08222,control,0.0,144.33,2024-06-24,mobile,India,59.0,0
user_00063,treatment,0.0,$178.27,,mobile,US,60.0,227
user_03467,control,1.0,196.17,,desktop,IN,40.0,471
user_04409,treatment,1.0,132.76,2024-12-21,mobile,United Kingdom,59.0,465
user_00428,control,1.0,21.52,2024-09-07,tablet,United Kingdom,9.0,555
user_06865,treatment,0.0,27899.99,2024-02-23,tablet,India,42.0,263
user_06021,treatment,0.0,121.91,,desktop,United States,7.0,505
user_02312,treatment,1.0,"300,64",2024-09-21,desktop,US,60.0,0
user_01280,control,0.0,140.05,2024-09-19,desktop,US,24.0,409
user_06030,trt,0.0,65.82,,desktop,IN,54.0,228
user_00634,treatment,0.0,136.48,,tablet,United Kingdom,42.0,431
user_00445,treatment,0.0,17.68,,mobile,United Kingdom,19.0,579
user_07214,control,1.0,69.95,2024-10-20,desktop,IN,42.0,476
user_04849,control,2.0,155.81,,desktop,UK,41.0,201
user_03150,treatment,0.0,172.27,,desktop,US,55.0,198
user_00788,treatment,0.0,110.12,2024-11-16,desktop,United Kingdom,40.0,228
user_04281,control,0.0,79.59,2024-03-17,tablet,UK,62.0,466
user_03745,control,1.0,183.44,2024-04-21,mobile,United States,59.0,404
user_07423,control,0.0,172.27,,desktop,USA,53.0,87
user_07657,control,1.0,138.48,,desktop,IN,20.0,147
user_06439,control,1.0,141.58,,android,US,37.0,271
user_02823,treatment,0.0,162.43,,mobile,India,28.0,588
user_02746,control,1.0,191.56,2024-11-20,desktop,United Kingdom,40.0,69
user_07767,treatment,0.0,16.88,,desktop,USA,62.0,-55
user_03705,treatment,1.0,172.27,,mobile,US,60.0,129
user_04327,treatment,0.0,72.46,,desktop,US,38.0,562
user_00838,treatment,0.0,184.5,,mobile,United States,31.0,482
user_04364,control,0.0,192.04,2024-01-04,mobile,UK,26.0,101
user_00429,control,1.0,"930,15",,desktop,US,51.0,401
user_04353,control,1.0,139.85,,desktop,USA,51.0,-91
user_04061,treatment,1.0,120.75,2024-03-27,desktop,IN,24.0,566
user_00852,treatment,0.0,97.03,,desktop,United States,19.0,115
user_00395,control,0.0,197.56,2024-06-14,iphone,UK,60.0,548
user_05961,control,0.0,177.42,,tablet,US,28.0,201
user_00830,treatment,1.0,130.67,,desktop,USA,56.0,0
user_01001,control,0.0,$161.79,,desktop,US,49.0,32
user_00917,trt,0.0,60.81,,desktop,IN,27.0,155
user_03269,control,1.0,66.07,2024-09-29,tablet,US,50.0,87
user_07612,treatment,1.0,107.96,,desktop,US,46.0,0
user_03609,control,0.0,197.45,2024-11-18,mobile,United States,24.0,463
user_00144,treatment,1.0,185.37,,tablet,US,25.0,68
user_00955,control,1.0,81.9,,mobile,India,62.0,496
user_00470,treatment,1.0,186.48,2024-09-03,desktop,IN,54.0,234
user_04096,test,1.0,147.45,,mobile,United States,26.0,229
user_07317,control,1.0,$139.92,,tablet,US,61.0,529
user_07889,control,0.0,155.87,,desktop,USA,9.0,571
user_00400,control,0.0,90.28,,mobile,UK,20.0,62
user_02308,treatment,1.0,127.15,,desktop,US,44.0,406
user_01428,treatment,0.0,"743,60",,desktop,US,56.0,271
user_08988,trt,0.0,-62.89,,mobile,UK,53.0,389
user_01497,treatment,1.0,$17.49,,desktop,India,28.0,150
user_00413,treatment,1.0,172.27,,desktop,IN,29.0,286
user_03229,treatment,1.0,19.81,,desktop,USA,45.0,518
user_06731,treatment,1.0,97.9,,tablet,United Kingdom,60.0,91
user_07430,control,1.0,70.7,,mobile,USA,26.0,494
user_05080,treatment,1.0,191.37,,desktop,US,22.0,135
user_04744,treatment,1.0,72.61,2024-08-17,mobile,USA,35.0,241
user_08254,treatment,0.0,103.46,2024-04-20,mobile,US,43.0,-46
user_07505,treatment,1.0,$141.68,,tablet,United States,22.0,106
user_01451,trt,0.0,$77.88,,mobile,US,51.0,242
user_00633,control,0.0,125.76,,tablet,United States,42.0,469
user_01529,treatment,1.0,28.72,,tablet,US,23.0,274
user_00364,treatment,2.0,176.85,,mobile,UK,29.0,0
user_05329,control,1.0,$49.55,,desktop,US,49.0,117
user_00137,treatment,1.0,141.06,2024-09-17,mobile,USA,27.0,256
user_01386,treatment,0.0,181.72,2024-12-16,mobile,UK,22.0,532
user_03691,control,1.0,30.27,2024-03-21,mobile,USA,40.0,437
user_04007,treatment,0.0,156.8,,mobile,IN,28.0,60
user_06725,treatment,1.0,72.16,,desktop,United Kingdom,56.0,406
user_03217,treatment,0.0,12.27,,desktop,US,65.0,311
user_06748,treatment,0.0,77.08,,mobile,USA,64.0,-31
user_05345,control,1.0,172.27,,desktop,India,55.0,542
user_03287,control,1.0,182.98,,mobile ,USA,61.0,170
user_06561,control,1.0,17.94,,mobile,UK,34.0,-29
user_04398,treatment,1.0,134.69,,desktop,US,64.0,598
user_02123,control,0.0,66.24,,android,UK,52.0,151
user_01058,treatment,0.0,116.58,,desktop,UK,53.0,161
user_00338,control,0.0,"496,85",2024-07-22,mobile,United States,61.0,335
user_04474,trt,1.0,172.27,,desktop,US,49.0,-32
user_03037,treatment,0.0,135.68,,tablet,US,54.0,78
user_00114,treatment,0.0,$179.9,2024-09-06,mobile,USA,42.0,450
