user_id,experiment_group,conversion,revenue,date,device,country,age,session_duration,empty_column
user_02116,control,1.0,127.87,08/23/2024,Mobile,US,24.0,138,
user_00095,control,1.0,,2024-02-15,Android,United Kingdom,62.0,353,
user_03855,control,0.0,$58.65,04/04/2024,desktop,US,,255,
user_02665,treatment,0.0,170.49,2024-03-14,desktop,US,28.0,156,
user_06394,treatment,1.0,116.95,12/24/2024,desktop,US,33.0,0,
user_07266,control,1.0,105.88,2024-04-05,desktop,United Kingdom,50.0,275,
user_05328,treatment,0.0,57.12,2024-04-18,mobile,United States,51.0,260,
user_06372,control,1.0,177.22,03-02-2024,mobile,USA,28.0,380,
user_03554,control,1.0,174.11,12/31/2024,desktop,USA,40.0,218,
user_00078,treatment,2.0,139.08,16-05-2024,desktop,US,54.0,-62,
user_01926,treatment,0.0,101.59,01-08-2024,tablet,USA,48.0,291,
user_00113,control,0.0,46.52,05/04/2024,mobile,UK,61.0,403,
user_00314,treatment ,1.0,155.4,12/17/2024,Android,US,49.0,110,
user_02152,treatment,1.0,104.41,2024-03-05,mobile,UK,62.0,507,
user_02750,Control,0.0,22.2,2024-02-24,mobile,United Kingdom,30.0,47,
user_04261,treatment,0.0,-46.29,2024-06-10,desktop,IN,56.0,391,
user_07539,TRT,0.0,25.7,2024-06-23,desktop,United States,26.0,0,
user_00883,control,0.0,29.57,05/24/2024,iPhone,US,18.0,434,
user_01442,Control,0.0,124.91,01/25/2024,mobile,India,60.0,175,
user_02849,control,0.0,36462.96,23-07-2024,mobile,US,55.0,339,
user_05835,control,1.0,199.3,26-10-2024,desktop,US,51.0,558,
user_06254,treatment,1.0,162.22,07/23/2024,desktop,US,52.0,395,
user_05599,control,1.0,34.13,2024-05-02,mobile,UK,34.0,515,
user_00476,treatment,1.0,149.99,22-11-2024,desktop,IN,19.0,381,
user_01101,control,,131.58,2024-07-22,mobile,US,24.0,35,
user_01347,treatment,0.0,45.94,11-01-2024,tablet,USA,65.0,474,
user_02517,treatment,0.0,83.79,08/16/2024,tablet,USA,63.0,0,
user_01722,treatment,0.0,16.02,2024-04-13,tablet,United States,27.0,331,
user_03689,control,1.0,160.92,04-07-2024,desktop,US,23.0,157,
user_02721,control,0.0,109.25,2024-06-10,desktop,USA,63.0,0,
user_05429,treatment,1.0,10.42,15-06-2024,desktop,India,20.0,211,
user_00592,control,0.0,52.35,2024-07-15,desktop,United States,48.0,93,
user_03540,control,1.0,162.37,2024-02-22,desktop,IN,54.0,195,
user_04996,treatment,0.0,13.91,10/16/2024,desktop,US,,532,
user_04726,control,1.0,-35.18,2024-01-31,Android,US,34.0,0,
user_06286,control,1.0,185.7,2024-01-25,mobile,United States,55.0,336,
user_03289,treatment,0.0,,09/17/2024,Desktop,India,42.0,0,
user_00115,control,,16.2,03/17/2024,Mobile,USA,65.0,303,
user_02053,treatment ,0.0,-10.4,12/11/2024,desktop,USA,57.0,330,
user_08250,control,0.0,-86.93,13-06-2024,tablet,IN,23.0,402,
user_00291,control,2.0,135.47,07/30/2024,desktop,IN,30.0,130,
user_03772,treatment ,0.0,137.04,10/25/2024,tablet,India,48.0,-92,
user_01446,treatment,0.0,56.87,02/06/2024,tablet,USA,33.0,548,
user_05876,treatment,0.0,20.48,15-10-2024,tablet,United Kingdom,59.0,538,
user_00064,control,1.0,144.85,27-01-2024,desktop,United Kingdom,40.0,547,
user_03379,test,1.0,176.78,2024-05-10,tablet,UK,30.0,598,
user_05655,treatment,0.0,,2024-07-25,mobile,US,60.0,319,
user_05555,control,0.0,117.07,2024-06-19,mobile,USA,51.0,393,
user_04511,treatment,0.0,152.01,03/03/2024,desktop,United Kingdom,57.0,190,
user_04945,treatment ,0.0,58.4,09/20/2024,tablet,USA,,424,
user_08976,treatment,,66.66,12/17/2024,tablet,IN,39.0,479,
user_01199,control,1.0,127.64,02-02-2024,mobile,India,58.0,556,
user_08755,treatment,0.0,47.85,21-03-2024,iPhone,USA,24.0,589,
user_01556,control,2.0,65.34,2024-04-11,tablet,US,23.0,104,
user_07060,control,0.0,74.52,10/20/2024,Mobile,USA,65.0,475,
user_00373,treatment,,135.03,2024-10-04,desktop,USA,34.0,145,
user_00674,control,1.0,21.99,19-08-2024,Desktop,US,57.0,0,
user_00602,treatment ,1.0,170.87,2024-06-01,Android,US,53.0,322,
user_00492,control,1.0,-35.45,01/06/2024,tablet,United States,40.0,447,
user_00118,treatment,,$25.1,2024-12-11,desktop,United States,21.0,242,
user_01637,treatment,1.0,159.78,2024-01-18,tablet,IN,42.0,235,
user_05322,treatment,0.0,179.38,2024-07-09,iPhone,United Kingdom,64.0,57,
user_00298,treatment,1.0,18632.65,07/18/2024,mobile,United Kingdom,,243,
user_00244,TRT,0.0,121.77,16-03-2024,desktop,UK,65.0,179,
user_02431,treatment ,1.0,46.34,16-12-2024,desktop,United States,37.0,547,
user_04735,control,1.0,57.51,2024-06-10,mobile,United States,18.0,406,
user_01272,TRT,0.0,134.69,13-07-2024,iPhone,US,58.0,370,
user_07031,treatment,1.0,97.77,21-01-2024,desktop,United States,53.0,509,
user_03385,treatment,1.0,169.82,03/17/2024,mobile,IN,41.0,49,
user_00872,control,0.0,20.36,2024-01-17,tablet,United States,49.0,512,
user_05788,control,0.0,130.07,2024-11-05,mobile,UK,25.0,151,
user_04707,treatment,0.0,-13.75,27-10-2024,tablet,IN,39.0,447,
user_00665,control,,"304,91",12/26/2024,mobile,United Kingdom,54.0,278,
user_04528,TRT,0.0,44.84,05/24/2024,desktop,United Kingdom,41.0,434,
user_01644,treatment,,135.18,10/29/2024,tablet,UK,29.0,584,
user_00079,treatment,0.0,181.29,12/08/2024,tablet,United States,25.0,234,
user_06647,control,,193.94,2024-03-10,tablet,IN,39.0,-55,
user_00547,control,1.0,136.68,2024-07-02,desktop,US,47.0,412,
user_07088,TRT,0.0,160.23,15-06-2024,mobile,USA,52.0,255,
user_04418,treatment,,38.77,27-03-2024,Android,USA,18.0,375,
user_03880,control,1.0,186.22,24-02-2024,desktop,United States,36.0,149,
user_03284,treatment,0.0,90.63,26-11-2024,desktop,US,28.0,278,
user_08271,control,0.0,86.46,05/21/2024,mobile,USA,23.0,0,
user_04333,control,0.0,55.8,2024-10-26,desktop,US,62.0,544,
user_08529,treatment,1.0,22.99,24-08-2024,mobile,IN,65.0,0,
user_08431,control,0.0,148.08,2024-11-02,desktop,UK,26.0,331,
user_01587,Control,0.0,133.1,18-08-2024,mobile,India,30.0,301,
user_01773,treatment,1.0,90.31,2024-09-20,tablet,US,40.0,407,
user_03104,treatment,0.0,,2024-04-30,iPhone,US,56.0,339,
user_06930,control,1.0,95.66,2024-01-06,mobile,IN,56.0,436,
user_06649,control,0.0,39.51,2024-08-13,desktop,US,41.0,32,
user_07337,treatment,0.0,57.06,07-04-2024,desktop,US,54.0,145,
user_06249,control,0.0,-58.96,22-11-2024,desktop,IN,45.0,134,
user_01096,treatment ,1.0,89.56,2024-02-23,mobile,IN,24.0,329,
user_08020,control,1.0,,08-05-2024,tablet,USA,52.0,542,
user_06301,treatment,1.0,144.92,2024-01-31,mobile,US,61.0,390,
user_01882,control,1.0,127.79,07/17/2024,tablet,US,41.0,48,
user_06166,treatment,1.0,"827,78",2024-06-23,tablet,United States,18.0,326,
user_04684,control,0.0,57.69,08-06-2024,tablet,IN,41.0,464,
user_02609,control,0.0,,11-11-2024,mobile,US,31.0,101,
user_05778,treatment ,0.0,11.12,18-08-2024,Android,India,40.0,574,
user_08112,treatment,1.0,124.85,2024-03-23,mobile,UK,37.0,0,
user_00419,treatment,0.0,,05/31/2024,mobile,United Kingdom,,88,
user_00247,control,1.0,17.2,2024-12-26,desktop,US,45.0,377,
user_00693,treatment,0.0,179.0,22-09-2024,tablet,United Kingdom,33.0,588,
user_08339,treatment,1.0,24.32,11/04/2024,desktop,United Kingdom,49.0,469,
user_08836,treatment,0.0,82.71,2024-05-18,mobile,USA,62.0,392,
user_08332, control,1.0,18.81,2024-05-13,desktop ,IN,46.0,233,
user_08843,TRT,1.0,126.52,06/30/2024,tablet,UK,49.0,250,
user_00166,control,0.0,,02/23/2024,tablet,UK,53.0,370,
user_07139,control,,,30-08-2024,desktop,US,31.0,456,
user_00234,control,1.0,$52.8,10/03/2024,iPhone,India,54.0,477,
user_08729,treatment,1.0,140.56,21-07-2024,desktop,USA,38.0,82,
user_03622,control,0.0,89.32,11/20/2024,iPhone,US,106.0,460,
user_00714,control,1.0,"106,10",03-01-2024,mobile,US,47.0,425,
user_05207,treatment,1.0,,23-08-2024,Desktop,USA,61.0,298,
user_04555,treatment,2.0,49.96,06/28/2024,desktop,US,31.0,393,
user_05773,control,0.0,176.9,2024-06-11,tablet,US,54.0,189,
user_02895,control,0.0,,02-10-2024,desktop,US,18.0,430,
user_06625,treatment,1.0,179.9,11-05-2024,tablet,IN,41.0,39,
user_08593,treatment,,177.61,07/14/2024,mobile,UK,58.0,111,
user_08269,control,0.0,121.06,2024-09-08,mobile,US,58.0,383,
user_00962,control,0.0,199.89,10/25/2024,desktop,India,,338,
user_05694,control,1.0,172.68,02/16/2024,desktop,USA,49.0,152,
user_07005,control,1.0,185.49,2024-06-03,tablet,United Kingdom,43.0,140,
user_00886,TRT,0.0,111.13,2024-01-03,tablet,US,47.0,562,
user_01374,treatment,1.0,174.28,31-12-2024,Desktop,USA,64.0,90,
user_00004,treatment,1.0,105.44,12/21/2024,tablet,United States,31.0,138,
user_00964,treatment ,1.0,,03-10-2024,mobile,US,59.0,308,
user_04691,TRT,0.0,80.03,05/17/2024,tablet,UK,24.0,206,
user_03678,control,0.0,91.32,04/29/2024,tablet,US,34.0,138,
user_00495,treatment,1.0,113.1,28-07-2024,desktop,USA,19.0,63,
user_01152,control,0.0,$181.85,10/20/2024,tablet,USA,46.0,528,
user_07653,control,0.0,88.82,04-03-2024,desktop,UK,62.0,348,
user_00936,treatment,0.0,65.46,2024-10-07,iPhone,USA,34.0,145,
user_00795, control,1.0,83.88,2024-09-18,mobile ,United States,43.0,168,
user_05319,control,1.0,$32.42,2024-04-22,Android,US,44.0,431,
user_00509,Control,0.0,69.5,2024-01-26,mobile,IN,50.0,200,
user_01520,treatment,0.0,,2024-11-11,mobile,US,,-11,
user_00698,TRT,1.0,,2024-05-10,desktop,United Kingdom,63.0,412,
user_07242,treatment,0.0,93.69,2024-08-21,tablet,US,60.0,567,
user_08856,control,0.0,102.63,01-11-2024,tablet,USA,54.0,291,
user_04847,TRT,0.0,158.99,2024-03-18,tablet,India,31.0,291,
user_00235,TRT,0.0,66.94,25-01-2024,mobile,USA,42.0,144,
user_01568,treatment,1.0,92.08,01/18/2024,mobile,USA,41.0,439,
user_05539,control,2.0,162.18,2024-04-07,mobile,IN,43.0,0,
user_03028,control,1.0,166.79,08/10/2024,Mobile,United Kingdom,55.0,0,
user_00315,control,0.0,165.18,02/03/2024,desktop,US,26.0,388,
user_08379,control,0.0,35.16,2024-11-19,desktop,US,57.0,317,
user_06275,test,1.0,158.93,10/24/2024,desktop,US,42.0,497,
user_05338,treatment,0.0,162.24,2024-04-12,desktop,IN,56.0,85,
user_06033,control,0.0,,11/10/2024,mobile,UK,54.0,429,
user_01711,treatment,1.0,48.23,2024-10-12,mobile,USA,51.0,165,
user_02056,TRT,0.0,44.0,29-12-2024,mobile,UK,27.0,225,
user_07656,treatment ,1.0,37.05,01/26/2024,mobile,UK,39.0,0,
user_08110,control,0.0,81.82,2024-06-04,Mobile,United States,48.0,71,
user_08138,treatment,1.0,116.1,2024-01-04,tablet,USA,52.0,95,
user_05192,control,0.0,24.31,2024-02-06,mobile,USA,38.0,0,
user_00424,treatment ,0.0,171.9,05-11-2024,mobile,IN,49.0,255,
user_01687,control,1.0,61.37,11/21/2024,Mobile,USA,57.0,213,
user_00983,treatment,2.0,,02/21/2024,tablet,UK,18.0,137,
user_01275,treatment,1.0,$70.39,2024-05-02,desktop,US,40.0,471,
user_05154,treatment,1.0,15.91,06/26/2024,iPhone,US,31.0,0,
user_04797,control,1.0,,25-01-2024,tablet,United States,63.0,347,
user_04310,test,0.0,116.01,11/13/2024,Android,US,18.0,527,
user_06735,control,0.0,124.66,02/21/2024,desktop,IN,46.0,0,
user_00704,treatment,0.0,29.16,2024-03-28,desktop,USA,45.0,236,
user_07796,treatment,0.0,21.78,2024-05-15,mobile,United Kingdom,,436,
user_06672,control,1.0,57.14,15-12-2024,tablet,United Kingdom,45.0,596,
user_07924,TRT,0.0,184.46,29-06-2024,tablet,USA,34.0,156,
user_01889,control,,67.07,2024-12-30,desktop,India,39.0,96,
user_05302,test,0.0,155.77,2024-01-23,Android,USA,24.0,576,
user_00012,control,0.0,159.44,11/07/2024,tablet,USA,60.0,36,
user_02619,control,,81.56,2024-07-03,desktop,IN,24.0,574,
user_04513,treatment,0.0,181.04,2024-07-28,Android,India,19.0,505,
user_05910,treatment,0.0,192.58,2024-04-03,tablet,United Kingdom,37.0,0,
user_03501,treatment,0.0,101.38,23-10-2024,mobile,US,23.0,573,
user_08374,control,0.0,,25-01-2024,desktop,USA,,0,
user_02899,treatment,1.0,100.84,2024-05-21,mobile,US,29.0,230,
user_03458,treatment,0.0,$172.04,01/19/2024,mobile,IN,55.0,593,
user_01076,treatment,0.0,62.48,2024-08-28,mobile,USA,46.0,495,
user_06855,treatment,0.0,88.68,12-10-2024,mobile,United States,,-71,
user_00045,control,1.0,170.41,22-07-2024,mobile,UK,59.0,0,
user_06133,control,0.0,-28.35,2024-11-29,mobile,IN,44.0,280,
user_00833,control,0.0,"697,43",31-10-2024,desktop,IN,,544,
user_07391,treatment,0.0,177.83,2024-04-17,Mobile,USA,43.0,322,
user_04189,control,0.0,137.53,09-04-2024,tablet,USA,50.0,194,
user_04264,control,,199.33,02/16/2024,desktop,US,62.0,371,
user_07008,control,,48.63,22-04-2024,mobile,USA,50.0,-80,
user_00601,treatment ,0.0,169.13,2024-05-23,mobile,US,38.0,542,
user_07818,control,0.0,112.77,29-10-2024,Android,US,25.0,581,
user_04212,treatment,0.0,93.83,03-10-2024,mobile,USA,52.0,328,
user_06331,treatment,1.0,15.46,08-03-2024,mobile,USA,60.0,379,
user_06637,test,1.0,$62.8,2024-11-26,mobile,US,23.0,437,
user_02195,Control,0.0,30.31,03/11/2024,mobile,US,58.0,0,
user_00640,treatment ,2.0,77.58,06/19/2024,iPhone,US,49.0,0,
user_01060,TRT,2.0,32.89,2024-10-16,tablet,UK,48.0,111,
user_08287,test,1.0,$40.01,03-06-2024,desktop,UK,28.0,543,
user_01995,control,0.0,167.34,11/08/2024,mobile,USA,44.0,570,
user_07659,control,1.0,55.85,2024-07-14,Android,India,41.0,146,
user_01904,treatment,1.0,181.42,03-09-2024,mobile,USA,43.0,123,
user_06714,treatment,1.0,142.33,08/12/2024,desktop,USA,18.0,350,
user_00120,treatment,1.0,153.76,01/14/2024,tablet,IN,20.0,182,
user_05138,Control,1.0,102.31,16-06-2024,tablet,United States,61.0,255,
user_03223,treatment ,1.0,80.05,11/27/2024,mobile,UK,37.0,66,
user_00677,treatment,1.0,77.0,02/15/2024,desktop,US,55.0,204,
user_00817,test,1.0,191.25,19-07-2024,Mobile,IN,60.0,102,
user_06082,Control,1.0,,2024-07-17,mobile,IN,28.0,427,
user_00417,Control,1.0,86.44,07-09-2024,iPhone,USA,42.0,-42,
user_04723,control,,172.48,2024-12-18,mobile,United States,42.0,383,
user_00755,control,2.0,42.07,2024-06-17,tablet,USA,25.0,-44,
user_04233,treatment,0.0,,23-06-2024,mobile,United Kingdom,22.0,338,
user_01902,treatment,0.0,131.85,25-11-2024,mobile,USA,49.0,308,
user_02505,control,0.0,86.86,12-12-2024,Mobile,US,48.0,303,
user_00574,treatment,1.0,54.73,06/24/2024,tablet,United Kingdom,53.0,433,
user_04024,treatment,1.0,30.29,13-08-2024,tablet,United Kingdom,62.0,114,
user_04316,control,,32252.4,19-10-2024,tablet,US,31.0,138,
user_08273,control,,123.25,2024-09-17,desktop,US,51.0,525,
user_07716,control,0.0,-30.27,08/19/2024,desktop,UK,59.0,489,
user_00395,treatment,1.0,-52.49,10/20/2024,iPhone,United States,32.0,214,
user_06965,control,0.0,126.66,2024-06-14,iPhone,US,21.0,70,
user_01652,treatment,0.0,109.54,2024-05-09,iPhone,UK,49.0,383,
user_00874,treatment,1.0,"941,41",31-12-2024,desktop,USA,47.0,-92,
user_08356,treatment,2.0,142.97,10-03-2024,desktop,USA,31.0,0,
user_02392,treatment,0.0,20.79,02-03-2024,desktop,India,65.0,-69,
user_02110,treatment,1.0,199.05,2024-05-22,desktop,US,53.0,0,
user_01123,control,,199.17,02-06-2024,desktop,United States,22.0,465,
user_04003,control,1.0,11.46,15-12-2024,mobile,India,56.0,267,
user_06747,treatment,0.0,184.19,07/08/2024,desktop,USA,58.0,156,
user_07241,treatment,1.0,$157.79,04/20/2024,Mobile,US,35.0,156,
user_00436,control,,-98.99,2024-05-08,desktop,US,30.0,263,
user_03280,treatment,0.0,$104.94,11/03/2024,Android,USA,26.0,287,
user_05305,control,1.0,161.11,2024-10-10,mobile,US,59.0,425,
user_03004,control,1.0,,02-08-2024,desktop,US,29.0,0,
user_05317,control,1.0,190.72,2024-09-17,desktop,United Kingdom,47.0,475,
user_00647,control,1.0,83.12,2024-07-31,mobile,United Kingdom,55.0,100,
user_02482,control,0.0,34.06,03/24/2024,mobile,US,28.0,283,
user_02672,treatment,1.0,123.55,2024-11-03,iPhone,US,46.0,445,
user_06599,control,1.0,149.6,2024-10-10,mobile,UK,44.0,-63,
user_06732,control,0.0,32.82,2024-06-18,desktop,UK,30.0,365,
user_00885,TRT,0.0,88.51,01/12/2024,desktop,United States,12.0,405,
user_00586,treatment,0.0,16.02,2024-04-13,tablet,United States,27.0,331,
user_05006,Control,0.0,82.86,27-10-2024,Android,USA,46.0,199,
user_08322,treatment,1.0,45.83,06/07/2024,mobile,USA,42.0,339,
user_03209,test,1.0,155.62,02-03-2024,desktop,United States,18.0,239,
user_08722,TRT,0.0,159.98,03-11-2024,iPhone,USA,58.0,543,
user_07974,test,,,2024-06-28,tablet,United States,18.0,38,
user_01477,treatment,0.0,"542,11",02/28/2024,Mobile,US,65.0,436,
user_00717,treatment,0.0,56.02,2024-12-14,desktop,United Kingdom,34.0,0,
user_08333,control,0.0,137.1,02/12/2024,desktop,US,54.0,-65,
user_05706,test,0.0,-47.9,18-02-2024,tablet,UK,25.0,366,
user_08662,TRT,1.0,135.32,05/31/2024,desktop,USA,33.0,217,
user_05396,treatment,1.0,$143.83,07-01-2024,Android,USA,19.0,-97,
user_04853,treatment,1.0,57.82,08/31/2024,desktop,UK,39.0,58,
user_00834,control,0.0,191.88,01/06/2024,Android,USA,38.0,154,
user_07039,control,0.0,39.98,19-08-2024,mobile,IN,36.0,0,
user_07830,control,0.0,19.49,02/06/2024,mobile,United Kingdom,26.0,232,
user_00254,treatment,2.0,171.36,13-09-2024,mobile,United States,52.0,182,
user_08156,control,0.0,119.47,2024-05-28,tablet,USA,33.0,124,
user_02580,control,1.0,48.8,30-09-2024,Mobile,India,45.0,229,
user_01005,Control,0.0,156.96,13-04-2024,desktop,IN,,31,
user_01118,treatment,0.0,51.63,01/16/2024,tablet,United States,61.0,-41,
user_08699,control,0.0,118.34,12/01/2024,mobile,IN,26.0,0,
user_02331,control,1.0,195.02,08/10/2024,desktop,UK,53.0,0,
user_04126,treatment,1.0,128.74,09-12-2024,iPhone,US,57.0,51,
user_01134,Control,0.0,35.92,2024-07-11,mobile,USA,65.0,422,
user_06871,treatment,0.0,49.84,02-11-2024,desktop,US,24.0,589,
user_03119,control,1.0,149.65,11/05/2024,desktop,USA,32.0,394,
user_03303,treatment ,1.0,66.53,2024-11-07,mobile,UK,44.0,476,
user_05512,treatment,1.0,97.57,05/09/2024,mobile,USA,,-94,
user_00669,TRT,1.0,187.89,04-12-2024,mobile,US,43.0,162,
user_05602,test,0.0,43.9,2024-09-07,mobile,UK,35.0,75,
user_06645,control,0.0,52.18,2024-01-12,desktop,US,52.0,430,
user_08194,control,1.0,67.81,14-05-2024,Android,USA,18.0,543,
user_08290,treatment,0.0,115.35,04/26/2024,tablet,United States,63.0,0,
user_04217,TRT,0.0,173.11,13-12-2024,mobile,United Kingdom,,425,
user_06401,treatment,0.0,149.62,03/20/2024,desktop,USA,50.0,404,
user_03595,treatment ,1.0,12.88,23-09-2024,mobile,US,38.0,403,
user_07327,treatment,2.0,95.82,08/19/2024,mobile,United Kingdom,19.0,201,
user_07133,control,,117.25,2024-02-20,tablet,US,51.0,242,
user_04294,control,1.0,38.3,12/23/2024,tablet,UK,27.0,563,
user_02352,control,0.0,172.68,2024-09-02,mobile,United Kingdom,61.0,185,
user_03264,control,1.0,-20.86,13-01-2024,desktop,IN,48.0,215,
user_00216,treatment,0.0,,2024-02-04,desktop,USA,58.0,298,
user_06233,treatment ,1.0,,2024-04-11,iPhone,UK,30.0,513,
user_06635,treatment,1.0,36.82,28-03-2024,desktop,IN,62.0,0,
user_02495,treatment,0.0,$180.33,12-10-2024,tablet,US,30.0,425,
user_08166,control,1.0,51.53,01/10/2024,desktop,IN,61.0,551,
user_00411,treatment,2.0,198.71,06/01/2024,mobile,US,59.0,597,
user_00322, control,0.0,$21.04,2024-04-25,mobile ,UK,29.0,208,
user_01639,treatment,1.0,104.57,19-11-2024,tablet,United States,26.0,94,
user_01447,control,0.0,,2024-10-15,desktop,US,37.0,243,
user_07626,control,0.0,56.98,03-05-2024,tablet,USA,52.0,496,
user_06239,control,0.0,40.33,2024-03-15,desktop,US,53.0,235,
user_07638,control,,"902,10",2024-01-25,desktop,US,60.0,570,
user_04140,control,1.0,83.72,14-10-2024,iPhone,United States,23.0,325,
user_00518,control,0.0,40.87,11/20/2024,mobile,India,42.0,507,
user_02249,treatment,,41.29,28-04-2024,desktop,USA,56.0,431,
user_01330,treatment,0.0,,2024-11-24,tablet,United States,32.0,413,
user_08392,control,1.0,167.56,2024-03-12,mobile,US,21.0,579,
user_00805,control,1.0,,10/20/2024,Desktop,UK,41.0,-24,
user_01854,control,0.0,"554,15",05/28/2024,desktop,United Kingdom,32.0,57,
user_08398,control,1.0,74.55,10-05-2024,desktop,US,53.0,227,
user_00120,treatment,0.0,,2024-09-17,mobile,USA,56.0,470,
user_08649,control,0.0,13.83,10/08/2024,Android,US,53.0,295,
user_05716,treatment ,1.0,144.48,06/09/2024,mobile,US,18.0,195,
user_06790,treatment,0.0,114.99,30-04-2024,iPhone,India,39.0,454,
user_03536,control,1.0,124.94,2024-07-10,mobile,IN,56.0,0,
user_08927,control,1.0,,01/02/2024,desktop,India,52.0,428,
user_06350,control,,183.37,2024-02-19,iPhone,US,45.0,111,
user_07971,treatment,,29098.73,04/20/2024,tablet,US,51.0,-15,
user_06507,treatment,0.0,197.67,2024-08-10,Android,USA,65.0,222,
user_03295,treatment,1.0,,08-11-2024,tablet,India,,521,
user_03560,control,2.0,71.56,07/16/2024,tablet,UK,49.0,457,
user_02287,treatment,0.0,196.01,12/01/2024,tablet,IN,32.0,588,
user_02541,treatment,1.0,64.39,2024-08-25,mobile,USA,65.0,569,
user_01899,control,1.0,182.35,13-02-2024,desktop,United States,54.0,53,
user_07552,control,1.0,,05/03/2024,mobile,IN,44.0,429,
user_02692,treatment,0.0,34.72,03/09/2024,tablet,UK,62.0,155,
user_07402,control,0.0,21.83,04/04/2024,desktop,USA,35.0,275,
user_03018,treatment,1.0,88.16,2024-09-15,tablet,US,38.0,416,
user_03276,treatment,0.0,22.55,2024-11-09,mobile,United Kingdom,44.0,412,
user_05449,control,0.0,48.06,2024-09-23,desktop,US,35.0,472,
user_00319,treatment,1.0,-45.13,2024-07-23,desktop,USA,35.0,359,
user_07210,treatment,0.0,95.96,26-07-2024,tablet,USA,31.0,-97,
user_00856,control,1.0,62.74,10-02-2024,iPhone,United States,25.0,59,
user_00745,treatment,1.0,158.11,17-12-2024,desktop,United Kingdom,25.0,596,
user_04292,control,1.0,58.9,05/10/2024,Desktop,India,44.0,564,
user_06032,treatment ,0.0,130.94,2024-04-05,tablet,United Kingdom,60.0,476,
user_06351,treatment ,0.0,50.86,2024-03-05,tablet,United Kingdom,48.0,-91,
user_00588,treatment,1.0,56.9,24-09-2024,desktop,United Kingdom,26.0,265,
user_03201,control,0.0,60.96,2024-07-20,mobile,US,19.0,146,
user_00165,treatment,,124.98,18-11-2024,mobile,United States,33.0,296,
user_03865,treatment,0.0,124.2,02/10/2024,desktop,USA,50.0,122,
user_00015,control,0.0,99.48,2024-11-20,desktop,US,26.0,-51,
user_05453,control,2.0,199.12,2024-06-25,mobile,USA,57.0,115,
user_08492,control,,92.04,02/20/2024,mobile,US,57.0,499,
user_05804,control,0.0,109.72,06-10-2024,desktop,United States,55.0,144,
user_01693,control,,119.93,05-08-2024,tablet,United Kingdom,48.0,72,
user_08577,treatment,,$169.96,2024-07-02,Android,US,56.0,0,
user_05697,control,0.0,84.43,2024-04-23,mobile,India,21.0,0,
user_05049,treatment,1.0,60.35,08/09/2024,desktop,US,28.0,151,
user_00917, control,0.0,36.79,2024-11-15,Desktop ,UK,22.0,308,
user_02825,treatment,1.0,111.05,24-08-2024,tablet,India,57.0,270,
user_00091,control,1.0,88.77,2024-12-18,desktop,USA,52.0,465,
user_07721,treatment,1.0,-51.35,01-05-2024,mobile,IN,,72,
user_04067,treatment,1.0,101.76,11/16/2024,desktop,IN,39.0,119,
user_03471,treatment,0.0,70.74,2024-12-24,tablet,India,105.0,486,
user_06068,TRT,0.0,122.7,2024-06-09,desktop,US,46.0,363,
user_00343,treatment,0.0,49.59,2024-08-18,Mobile,USA,,288,
user_05609,treatment ,1.0,176.84,2024-11-28,tablet,USA,29.0,526,
user_08128,control,0.0,43.08,2024-04-20,desktop,United States,44.0,110,
user_00530,control,,58.9,2024-06-09,Android,United Kingdom,60.0,511,
user_05196,TRT,2.0,131.89,2024-08-08,desktop,US,45.0,197,
user_07108,treatment,1.0,58.95,2024-08-17,iPhone,US,48.0,563,
user_07867,control,0.0,75.04,03-01-2024,desktop,US,57.0,174,
user_02111,control,1.0,159.3,17-05-2024,mobile,USA,25.0,428,
user_04308,treatment,0.0,"263,73",03-06-2024,desktop,US,23.0,0,
user_03169,test,1.0,118.48,2024-01-01,mobile,United States,32.0,233,
user_07272,treatment,0.0,$136.54,2024-05-15,mobile,UK,29.0,356,
user_07627, treatment,1.0,42.28,07/10/2024,desktop ,US,30.0,69,
user_03434,TRT,0.0,189.8,2024-02-28,mobile,US,39.0,240,
user_05178,control,0.0,48.09,14-05-2024,iPhone,IN,32.0,49,
user_04440,treatment ,1.0,17.01,15-05-2024,Mobile,US,46.0,262,
user_06414,treatment,0.0,173.95,2024-05-10,Android,USA,56.0,-25,
user_07135,Control,,,2024-06-28,mobile,US,46.0,209,
user_00864,TRT,1.0,166.72,2024-08-11,mobile,India,61.0,214,
user_01082,test,1.0,57.73,2024-08-13,mobile,United Kingdom,,280,
user_04820,control,0.0,,2024-09-08,desktop,UK,37.0,275,
user_02867,treatment,1.0,46258.14,2024-05-16,mobile,US,43.0,442,
user_08426,control,0.0,116.24,13-11-2024,tablet,United Kingdom,20.0,264,
user_03677,treatment,1.0,108.64,03-12-2024,desktop,US,26.0,191,
user_03991,treatment,0.0,90.46,11-01-2024,desktop,USA,30.0,116,
user_08159,treatment,1.0,61.87,28-02-2024,mobile,US,18.0,116,
user_00950,treatment,2.0,69.1,21-12-2024,Android,USA,31.0,123,
user_07903,control,1.0,74.01,2024-12-19,tablet,US,39.0,550,
user_04924,treatment,1.0,22.17,30-08-2024,mobile,IN,56.0,486,
user_02262,control,1.0,92.07,05/25/2024,mobile,United Kingdom,28.0,-89,
user_01130,treatment,0.0,17.48,10-06-2024,mobile,IN,28.0,363,
